name,short_name,station_id,lat,electric_bike_surcharge_waiver,rental_url,has_kiosk,eightd_station_services,rental_methods,region_id,eightd_has_key_dispenser,external_id,station_type,legacy_id,lon,capacity,point,neighborhood,borough
Fulton St & Broadway,5175.08,319,40.711066,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=319,True,[],"['KEY', 'CREDITCARD']",71,False,66db79a3-0aca-11e7-82f6-3863bb44ef7c,classic,319,-74.009447,33,POINT (-74.00944699999999 40.711066),Battery Park City-Lower Manhattan,Manhattan
Leonard St & Church St,5359.11,320,40.717571,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=320,True,[],"['KEY', 'CREDITCARD']",71,False,66db7a0d-0aca-11e7-82f6-3863bb44ef7c,classic,320,-74.005549,39,POINT (-74.005549 40.717571),park-cemetery-etc-Manhattan,Manhattan
Cadman Plaza E & Red Cross Pl,4821.06,321,40.69991755,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=321,True,[],"['KEY', 'CREDITCARD']",71,False,66db7a71-0aca-11e7-82f6-3863bb44ef7c,classic,321,-73.98971773,39,POINT (-73.98971773 40.69991755),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Lawrence St & Willoughby St,4596.09,323,40.69236178,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=323,True,[],"['KEY', 'CREDITCARD']",71,False,66db88f5-0aca-11e7-82f6-3863bb44ef7c,classic,323,-73.98631746,39,POINT (-73.98631746 40.69236178),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
DeKalb Ave & Hudson Ave,4513.06,324,40.689888,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=324,True,[],"['KEY', 'CREDITCARD']",71,False,66db89a3-0aca-11e7-82f6-3863bb44ef7c,classic,324,-73.981013,51,POINT (-73.981013 40.689888),Fort Greene,Brooklyn
E 19 St & 3 Ave,5938.01,325,40.73624527,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=325,True,[],"['KEY', 'CREDITCARD']",71,False,66db8c10-0aca-11e7-82f6-3863bb44ef7c,classic,325,-73.98473765,35,POINT (-73.98473765 40.73624527),Gramercy,Manhattan
E 11 St & 1 Ave,5746.14,326,40.72953837,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=326,True,[],"['KEY', 'CREDITCARD']",71,False,66db8ca4-0aca-11e7-82f6-3863bb44ef7c,classic,326,-73.98426726,41,POINT (-73.98426726 40.72953837),East Village,Manhattan
Vesey Pl & River Terrace,5297.02,327,40.7153379,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=327,True,[],"['KEY', 'CREDITCARD']",71,True,66db8d89-0aca-11e7-82f6-3863bb44ef7c,classic,327,-74.01658354,39,POINT (-74.01658354 40.7153379),Battery Park City-Lower Manhattan,Manhattan
Watts St & Greenwich St,5578.02,328,40.72405549,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=328,True,[],"['KEY', 'CREDITCARD']",71,False,66db8fde-0aca-11e7-82f6-3863bb44ef7c,classic,328,-74.00965965,23,POINT (-74.00965965 40.72405549),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
Reade St & Broadway,5247.10,330,40.71450451,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=330,True,[],"['KEY', 'CREDITCARD']",71,False,66db90f1-0aca-11e7-82f6-3863bb44ef7c,classic,330,-74.00562789,39,POINT (-74.00562789 40.71450451),park-cemetery-etc-Manhattan,Manhattan
Pike St & Monroe St,5159.04,331,40.71173107,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=331,True,[],"['KEY', 'CREDITCARD']",71,False,66db930d-0aca-11e7-82f6-3863bb44ef7c,classic,331,-73.99193043,27,POINT (-73.99193043 40.71173107),Lower East Side,Manhattan
Cherry St,5181.04,332,40.71219906,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=332,True,[],"['KEY', 'CREDITCARD']",71,False,66db93a1-0aca-11e7-82f6-3863bb44ef7c,classic,332,-73.97948148,36,POINT (-73.97948148 40.71219906),Lower East Side,Manhattan
W 20 St & 7 Ave,6182.02,334,40.74238787,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=334,True,[],"['KEY', 'CREDITCARD']",71,False,66db95e5-0aca-11e7-82f6-3863bb44ef7c,classic,334,-73.99726235,31,POINT (-73.99726235 40.74238787),Hudson Yards-Chelsea-Flatiron-Union Square,Manhattan
Washington Pl & Broadway,5755.01,335,40.72903917,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=335,True,[],"['KEY', 'CREDITCARD']",71,False,66db9675-0aca-11e7-82f6-3863bb44ef7c,classic,335,-73.99404649,27,POINT (-73.99404649 40.72903917),West Village,Manhattan
Sullivan St & Washington Sq,5721.01,336,40.73047747,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=336,True,[],"['KEY', 'CREDITCARD']",71,False,66db9845-0aca-11e7-82f6-3863bb44ef7c,classic,336,-73.99906065,36,POINT (-73.99906065 40.73047747),West Village,Manhattan
Madison St & Clinton St,5190.07,340,40.71269042,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=340,True,[],"['KEY', 'CREDITCARD']",71,True,66db9cc4-0aca-11e7-82f6-3863bb44ef7c,classic,340,-73.98776323,27,POINT (-73.98776323 40.71269042),Lower East Side,Manhattan
Stanton St & Mangin St,5326.06,341,40.71782143,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=341,True,[],"['KEY', 'CREDITCARD']",71,False,66db9e99-0aca-11e7-82f6-3863bb44ef7c,classic,341,-73.97628939,19,POINT (-73.97628939000001 40.71782143),Lower East Side,Manhattan
Columbia St & Rivington St,5365.02,342,40.71739973,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=342,True,[],"['KEY', 'CREDITCARD']",71,False,66dba0ba-0aca-11e7-82f6-3863bb44ef7c,classic,342,-73.98016555,29,POINT (-73.98016555 40.71739973),Lower East Side,Manhattan
Clinton Ave & Flushing Ave,4762.04,343,40.69794,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=343,True,[],"['KEY', 'CREDITCARD']",71,False,66dba303-0aca-11e7-82f6-3863bb44ef7c,classic,343,-73.96986848,23,POINT (-73.96986848 40.69794),park-cemetery-etc-Brooklyn,Brooklyn
Monroe St & Bedford Ave,4368.05,344,40.6851443,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=344,True,[],"['KEY', 'CREDITCARD']",71,False,66dbb869-0aca-11e7-82f6-3863bb44ef7c,classic,344,-73.95380904,23,POINT (-73.95380904 40.6851443),Bedford,Brooklyn
Bank St & Hudson St,5922.08,346,40.73652889,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=346,True,[],"['KEY', 'CREDITCARD']",71,False,66dbbc4a-0aca-11e7-82f6-3863bb44ef7c,classic,346,-74.00618026,27,POINT (-74.00618025999999 40.73652889),West Village,Manhattan
Greenwich St & W Houston St,5730.08,347,40.728846,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=347,True,[],"['KEY', 'CREDITCARD']",71,False,66dbbeda-0aca-11e7-82f6-3863bb44ef7c,classic,347,-74.008591,35,POINT (-74.008591 40.728846),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
Rivington St & Ridge St,5406.02,349,40.71850211,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=349,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc37a-0aca-11e7-82f6-3863bb44ef7c,classic,349,-73.98329859,61,POINT (-73.98329859 40.71850211),Lower East Side,Manhattan
Clinton St & Grand St,5303.06,350,40.71559509,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=350,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc420-0aca-11e7-82f6-3863bb44ef7c,classic,350,-73.9870295,28,POINT (-73.98702950000001 40.71559509),Lower East Side,Manhattan
Front St & Maiden Ln,5024.08,351,40.70530954,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=351,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc4c2-0aca-11e7-82f6-3863bb44ef7c,classic,351,-74.00612572,39,POINT (-74.00612572 40.70530954),Battery Park City-Lower Manhattan,Manhattan
S Portland Ave & Hanson Pl,4354.05,353,40.68539567,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=353,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc60f-0aca-11e7-82f6-3863bb44ef7c,classic,353,-73.97431458,27,POINT (-73.97431458 40.68539567),Fort Greene,Brooklyn
Emerson Pl & Myrtle Ave,4683.02,354,40.69363137,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=354,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc6ae-0aca-11e7-82f6-3863bb44ef7c,classic,354,-73.96223558,47,POINT (-73.96223558 40.69363137),Clinton Hill,Brooklyn
Bayard St & Baxter St,5351.03,355,40.71602118,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=355,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc745-0aca-11e7-82f6-3863bb44ef7c,classic,355,-73.99974372,43,POINT (-73.99974372 40.71602118),park-cemetery-etc-Manhattan,Manhattan
Bialystoker Pl & Delancey St,5335.03,356,40.71622644,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=356,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,classic,356,-73.98261206,23,POINT (-73.98261205999999 40.71622644),Lower East Side,Manhattan
Christopher St & Greenwich St,5847.01,358,40.73291553,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=358,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc8f5-0aca-11e7-82f6-3863bb44ef7c,classic,358,-74.00711384,50,POINT (-74.00711384 40.73291553),West Village,Manhattan
E 47 St & Park Ave,6584.12,359,40.75510267,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=359,True,[],"['KEY', 'CREDITCARD']",71,False,66dbc982-0aca-11e7-82f6-3863bb44ef7c,classic,359,-73.97498696,78,POINT (-73.97498696 40.75510267),Turtle Bay-East Midtown,Manhattan
William St & Pine St,5065.12,360,40.70717936,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=360,True,[],"['KEY', 'CREDITCARD']",71,False,66dbca0f-0aca-11e7-82f6-3863bb44ef7c,classic,360,-74.00887308,39,POINT (-74.00887308 40.70717936),Battery Park City-Lower Manhattan,Manhattan
Allen St & Hester St,5342.10,361,40.71605866,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=361,True,[],"['KEY', 'CREDITCARD']",71,False,66dbca9c-0aca-11e7-82f6-3863bb44ef7c,classic,361,-73.99190759,43,POINT (-73.99190759 40.71605866),Chinatown,Manhattan
Broadway & W 37 St,6441.02,362,40.75172632,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=362,True,[],"['KEY', 'CREDITCARD']",71,False,66dbcb2f-0aca-11e7-82f6-3863bb44ef7c,classic,362,-73.98753523,57,POINT (-73.98753523000001 40.75172632),Midtown-Midtown South,Manhattan
West Thames St,5114.06,363,40.70834698,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=363,True,[],"['KEY', 'CREDITCARD']",71,False,66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,classic,363,-74.01713445,49,POINT (-74.01713445 40.70834698),Battery Park City-Lower Manhattan,Manhattan
Lafayette Ave & Classon Ave,4452.01,364,40.68900443,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=364,True,[],"['KEY', 'CREDITCARD']",71,False,66dbcc49-0aca-11e7-82f6-3863bb44ef7c,classic,364,-73.96023854,27,POINT (-73.96023854000001 40.68900443),Clinton Hill,Brooklyn
Clinton Ave & Myrtle Ave,4651.02,366,40.693261,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=366,True,[],"['KEY', 'CREDITCARD']",71,False,66dbcd6c-0aca-11e7-82f6-3863bb44ef7c,classic,366,-73.968896,33,POINT (-73.968896 40.693261),Fort Greene,Brooklyn
E 53 St & Lexington Ave,6617.09,367,40.75828065,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=367,True,[],"['KEY', 'CREDITCARD']",71,False,66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,classic,367,-73.97069431,43,POINT (-73.97069431 40.75828065),Turtle Bay-East Midtown,Manhattan
Carmine St & 6 Ave,5763.03,368,40.73038599,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=368,True,[],"['KEY', 'CREDITCARD']",71,True,66dbce8a-0aca-11e7-82f6-3863bb44ef7c,classic,368,-74.00214988,39,POINT (-74.00214988 40.73038599),West Village,Manhattan
Washington Pl & 6 Ave,5838.09,369,40.73224119,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=369,True,[],"['KEY', 'CREDITCARD']",71,False,66dbcf18-0aca-11e7-82f6-3863bb44ef7c,classic,369,-74.00026394,60,POINT (-74.00026394 40.73224119),West Village,Manhattan
Franklin Ave & Myrtle Ave,4715.01,372,40.694546087246025,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=372,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe15d-0aca-11e7-82f6-3863bb44ef7c,classic,372,-73.95801365375519,27,POINT (-73.95801365375519 40.69454608724602),Bedford,Brooklyn
Willoughby Ave & Walworth St,4634.02,373,40.69331716,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=373,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe250-0aca-11e7-82f6-3863bb44ef7c,classic,373,-73.95381995,19,POINT (-73.95381995 40.69331716),Bedford,Brooklyn
John St & William St,5065.04,376,40.70862144,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=376,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe3a2-0aca-11e7-82f6-3863bb44ef7c,classic,376,-74.00722156,43,POINT (-74.00722156 40.70862144),park-cemetery-etc-Manhattan,Manhattan
6 Ave & Canal St,5500.07,377,40.72243797,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=377,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe441-0aca-11e7-82f6-3863bb44ef7c,classic,377,-74.00566443,48,POINT (-74.00566443 40.72243797),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
W 31 St & 7 Ave,6331.01,379,40.749156,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=379,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe4db-0aca-11e7-82f6-3863bb44ef7c,classic,379,-73.9916,42,POINT (-73.99160000000001 40.749156),Midtown-Midtown South,Manhattan
W 4 St & 7 Ave S,5880.02,380,40.73401143,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=380,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe571-0aca-11e7-82f6-3863bb44ef7c,classic,380,-74.00293877,5,POINT (-74.00293877 40.73401143),West Village,Manhattan
Greenwich Ave & Charles St,5914.08,383,40.735238,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=383,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe68e-0aca-11e7-82f6-3863bb44ef7c,classic,383,-74.000271,39,POINT (-74.000271 40.735238),West Village,Manhattan
E 55 St & 2 Ave,6650.07,385,40.75797322,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=385,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe7b6-0aca-11e7-82f6-3863bb44ef7c,classic,385,-73.96603308,29,POINT (-73.96603308 40.75797322),Turtle Bay-East Midtown,Manhattan
Centre St & Worth St,5279.03,386,40.71494807,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=386,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe848-0aca-11e7-82f6-3863bb44ef7c,classic,386,-74.00234482,82,POINT (-74.00234482 40.71494807),park-cemetery-etc-Manhattan,Manhattan
Centre St & Chambers St,5207.01,387,40.71273266,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=387,True,[],"['KEY', 'CREDITCARD']",71,True,66dbe8d6-0aca-11e7-82f6-3863bb44ef7c,classic,387,-74.0046073,39,POINT (-74.0046073 40.71273266),park-cemetery-etc-Manhattan,Manhattan
W 26 St & 10 Ave,6382.05,388,40.749717753,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=388,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe96d-0aca-11e7-82f6-3863bb44ef7c,classic,388,-74.002950346,35,POINT (-74.00295034600001 40.749717753),Hudson Yards-Chelsea-Flatiron-Union Square,Manhattan
Broadway & Berry St,5164.04,389,40.71044554,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=389,True,[],"['KEY', 'CREDITCARD']",71,False,66dbe9fc-0aca-11e7-82f6-3863bb44ef7c,classic,389,-73.96525063,27,POINT (-73.96525063 40.71044554),North Side-South Side,Brooklyn
Duffield St & Willoughby St,4596.05,390,40.69221589,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=390,True,[],"['KEY', 'CREDITCARD']",71,False,66dbea8d-0aca-11e7-82f6-3863bb44ef7c,classic,390,-73.9842844,31,POINT (-73.98428440000001 40.69221589),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Clark St & Henry St,4789.03,391,40.69760127,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=391,True,[],"['KEY', 'CREDITCARD']",71,False,66dbeb1b-0aca-11e7-82f6-3863bb44ef7c,classic,391,-73.99344559,31,POINT (-73.99344558999999 40.69760127),Brooklyn Heights-Cobble Hill,Brooklyn
Jay St & Tech Pl,4710.06,392,40.695065,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=392,True,[],"['KEY', 'CREDITCARD']",71,False,66dbebad-0aca-11e7-82f6-3863bb44ef7c,classic,392,-73.987167,35,POINT (-73.987167 40.695065),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
E 5 St & Avenue C,5545.04,393,40.72299208,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=393,True,[],"['KEY', 'CREDITCARD']",71,False,66dbec40-0aca-11e7-82f6-3863bb44ef7c,classic,393,-73.97995466,37,POINT (-73.97995466 40.72299208),Lower East Side,Manhattan
E 9 St & Avenue C,5616.01,394,40.72521311,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=394,True,[],"['KEY', 'CREDITCARD']",71,False,66dbecd0-0aca-11e7-82f6-3863bb44ef7c,classic,394,-73.97768752,34,POINT (-73.97768752 40.72521311),Lower East Side,Manhattan
Lefferts Pl & Franklin Ave,4222.02,396,40.680342423,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=396,True,[],"['KEY', 'CREDITCARD']",71,False,66dbeded-0aca-11e7-82f6-3863bb44ef7c,classic,396,-73.9557689392,25,POINT (-73.9557689392 40.680342423),Clinton Hill,Brooklyn
Fulton St & Clermont Ave,4386.05,397,40.68415748,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=397,True,[],"['KEY', 'CREDITCARD']",71,False,66dbee85-0aca-11e7-82f6-3863bb44ef7c,classic,397,-73.96922273,75,POINT (-73.96922273 40.68415748),Fort Greene,Brooklyn
Atlantic Ave & Furman St,4614.04,398,40.69165183,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=398,True,[],"['KEY', 'CREDITCARD']",71,False,66dbef15-0aca-11e7-82f6-3863bb44ef7c,classic,398,-73.9999786,31,POINT (-73.99997860000001 40.69165183),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Lafayette Ave & St James Pl,4494.04,399,40.68851534,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=399,True,[],"['KEY', 'CREDITCARD']",71,False,66dbef85-0aca-11e7-82f6-3863bb44ef7c,classic,399,-73.9647628,39,POINT (-73.9647628 40.68851534),Clinton Hill,Brooklyn
Pitt St & Stanton St,5406.04,400,40.71926081,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=400,True,[],"['KEY', 'CREDITCARD']",71,False,66dbefee-0aca-11e7-82f6-3863bb44ef7c,classic,400,-73.98178024,15,POINT (-73.98178024000001 40.71926081),Lower East Side,Manhattan
Allen St & Rivington St,5414.06,401,40.72019576,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=401,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf062-0aca-11e7-82f6-3863bb44ef7c,classic,401,-73.98997825,42,POINT (-73.98997824999999 40.72019576),Chinatown,Manhattan
Broadway & E 22 St,6098.07,402,40.7403432,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=402,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf0d0-0aca-11e7-82f6-3863bb44ef7c,classic,402,-73.98955109,39,POINT (-73.98955109000001 40.7403432),Hudson Yards-Chelsea-Flatiron-Union Square,Manhattan
E 2 St & 2 Ave,5593.02,403,40.72502876,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=403,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf140-0aca-11e7-82f6-3863bb44ef7c,classic,403,-73.99069656,31,POINT (-73.99069656 40.72502876),East Village,Manhattan
Washington St & Gansevoort St,6039.06,405,40.739323,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=405,True,[],"['KEY', 'CREDITCARD']",71,True,66dbf215-0aca-11e7-82f6-3863bb44ef7c,classic,405,-74.008119,51,POINT (-74.00811899999999 40.739323),West Village,Manhattan
Hicks St & Montague St,4645.09,406,40.69512845,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=406,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf288-0aca-11e7-82f6-3863bb44ef7c,classic,406,-73.99595065,20,POINT (-73.99595065 40.69512845),Brooklyn Heights-Cobble Hill,Brooklyn
Market St & Cherry St,5198.04,408,40.71076228,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=408,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf362-0aca-11e7-82f6-3863bb44ef7c,classic,408,-73.99400398,23,POINT (-73.99400398 40.71076228),Chinatown,Manhattan
Suffolk St & Stanton St,5445.02,410,40.72066442,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=410,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf442-0aca-11e7-82f6-3863bb44ef7c,classic,410,-73.98517977,45,POINT (-73.98517977 40.72066442),Chinatown,Manhattan
E 6 St & Avenue D,5506.14,411,40.72228087,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=411,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf4ac-0aca-11e7-82f6-3863bb44ef7c,classic,411,-73.97668709,31,POINT (-73.97668709 40.72228087),Lower East Side,Manhattan
Forsyth St & Canal St,5270.07,412,40.7158155,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=412,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf518-0aca-11e7-82f6-3863bb44ef7c,classic,412,-73.99422366,29,POINT (-73.99422366 40.7158155),Chinatown,Manhattan
Pearl St & Hanover Square,4993.02,415,40.7047177,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=415,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf667-0aca-11e7-82f6-3863bb44ef7c,classic,415,-74.00926027,46,POINT (-74.00926027 40.7047177),Battery Park City-Lower Manhattan,Manhattan
Cumberland St & Lafayette Ave,4428.02,416,40.68753406,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=416,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf6d2-0aca-11e7-82f6-3863bb44ef7c,classic,416,-73.97265183,31,POINT (-73.97265183 40.68753406),Fort Greene,Brooklyn
Barclay St & Church St,5216.04,417,40.71291224,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=417,True,[],"['KEY', 'CREDITCARD']",71,False,66dbf73d-0aca-11e7-82f6-3863bb44ef7c,classic,417,-74.01020234,25,POINT (-74.01020234000001 40.71291224),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
Front St & Gold St,4927.04,418,40.70224,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=418,True,[],"['KEY', 'CREDITCARD']",71,False,66dc0bbd-0aca-11e7-82f6-3863bb44ef7c,classic,418,-73.982578,23,POINT (-73.982578 40.70224),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Carlton Ave & Park Ave,4732.04,419,40.69580705,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=419,True,[],"['KEY', 'CREDITCARD']",71,False,66dc0c53-0aca-11e7-82f6-3863bb44ef7c,classic,419,-73.97355569,23,POINT (-73.97355569 40.69580705),Fort Greene,Brooklyn
